;Building Code;Address;# Schools;Major N;Oth N;NoCrim N;Prop N;Vio N;RangeA;AvgOfMajor N;AvgOfOth N;AvgOfNoCrim N;AvgOfProp N;AvgOfVio N;lon;lat;valid_coordinates;in_brooklyn
657;Q072;133-25 GUY R BREWER BOULEVARD;1.6666666666666667;2.3333333333333335;3.3333333333333335;5.0;2.3333333333333335;2.6666666666666665;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.77707269999999;40.6753313;True;False
658;Q073;70-02 54 AVENUE;1.0;0.3333333333333333;0.3333333333333333;1.6666666666666667;0.6666666666666666;0.0;1916.6666666666667;0.8866666666666667;3.6;6.886666666666667;2.4499999999999997;1.5599999999999998;-76.6126941;39.232336;True;False
659;Q074;61-15 OCEANIA STREET;1.0;0.0;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.7667697;40.7450569;True;False
660;Q075;16-66 HANCOCK STREET;1.0;0.3333333333333333;0.3333333333333333;1.0;0.6666666666666666;0.0;666.6666666666666;0.3133333333333333;1.0966666666666667;1.55;0.7566666666666667;0.5133333333333333;-73.95517184615385;40.68185876923077;True;True
661;Q076;36-36 10 STREET;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9996623;40.6379042;True;True
662;Q079;147-27 15 DRIVE;1.0;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;1166.6666666666667;0.5233333333333333;2.0066666666666664;3.2733333333333334;1.28;0.9333333333333332;-73.9251113;40.7005166;True;True
663;Q080;171-05 137 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;750.0;0.33;1.32;1.76;0.83;0.59;-73.9168823;40.6822761;True;True
664;Q080;171-05 137TH AVENUE;1.0;0.0;0.0;0.5;0.0;0.0;750.0;0.29500000000000004;1.1150000000000002;1.78;0.77;0.52;-73.768838;40.6734479;True;False
665;Q081;559 CYPRESS AVENUE;1.0;0.0;0.0;1.0;0.0;0.0;1083.3333333333333;0.4666666666666666;1.92;2.9033333333333338;1.1700000000000002;0.8733333333333334;-74.0059581;40.5786806;True;True
666;Q082;88-02 144 STREET;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.92017130991405;40.673093800000004;True;True
667;Q084;22-45 41 STREET;1.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9996623;40.6379042;True;True
668;Q085;23-70 31 STREET;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9996623;40.6379042;True;True
669;Q086;87-41 PARSONS BOULEVARD;1.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8035723;40.7094618;True;False
670;Q087;67-54 80 STREET;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.97763094013354;40.69501545;True;True
671;Q088;60-85 CATALPA AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.8963454;40.7040413;True;False
672;Q089;85-28 BRITTON AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;2166.6666666666665;1.1500000000000001;5.3133333333333335;10.94;3.1233333333333335;2.5733333333333337;-73.8796485;40.7459533;True;False
673;Q090;86-50 109 STREET;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8392673;40.6967154;True;False
674;Q091;68-10 CENTRAL AVE;1.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.9303525;40.70093275;True;True
675;Q093;66-56 FOREST AVENUE;1.0;0.0;1.6666666666666667;2.6666666666666665;1.0;0.6666666666666666;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-81.2093933;34.7147734;True;False
676;Q094;41-77 LITTLE NECK PARKWAY;1.0;0.0;0.0;0.0;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.7387655;40.7713037;True;False
677;Q095;179-01 90 AVENUE;1.0;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;1666.6666666666667;0.7566666666666667;2.8433333333333337;5.31;1.7733333333333334;1.3766666666666667;-73.783343;40.7104675;True;False
678;Q096;130-01 ROCKAWAY BOULEVARD;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9110911111111;40.679001444444445;True;True
679;Q097;85-52 85 STREET;1.0;0.0;0.0;0.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8599369;40.6924432;True;False
680;Q098;40-20 235 STREET;1.0;0.0;0.0;0.0;0.0;0.0;250.0;0.3433333333333333;0.8333333333333334;1.3699999999999999;0.7133333333333333;0.3666666666666667;-73.9996623;40.6379042;True;True
681;Q099;82-37 KEW GARDENS ROAD;1.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8548418;40.6929173;True;False
682;Q100;111-11 118 STREET;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8217216;40.6797868;True;False
683;Q101;2 RUSSELL PLACE;1.0;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.943588;40.720793;True;True
684;Q102;55-24 VAN HORN STREET;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;1416.6666666666667;0.6966666666666668;2.8800000000000003;4.8;1.7533333333333332;1.4100000000000001;-73.8780027;40.7332374;True;False
685;Q104;26-01 MOTT AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-118.2055552;34.0428509;True;False
686;Q105;420 BEACH  51 STREET;1.0;1.0;1.0;1.3333333333333333;1.3333333333333333;0.6666666666666666;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-74.0104523;40.5798205;True;True
687;Q106;180 BEACH  35 STREET;1.0;0.3333333333333333;1.0;1.3333333333333333;1.0;0.3333333333333333;250.0;0.3433333333333333;0.8333333333333334;1.3699999999999999;0.7133333333333333;0.3666666666666667;-73.7667237;40.594845;True;False
688;Q107;167-02 45 AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-74.010006;40.648939;True;True
689;Q108;108-10 109 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.9441579;40.6781784;True;True
690;Q109;213-10 92 AVENUE;1.0;1.0;1.6666666666666667;6.333333333333333;1.3333333333333333;1.0;1083.3333333333333;0.4666666666666666;1.92;2.9033333333333338;1.1700000000000002;0.8733333333333334;-73.7467987;40.7203805;True;False
691;Q111;37-15 13 STREET;1.0;0.0;1.0;3.3333333333333335;0.6666666666666666;0.3333333333333333;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9996623;40.6379042;True;True
692;Q112;25-05 37 AVENUE;1.0;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;666.6666666666666;0.3133333333333333;1.0966666666666667;1.55;0.7566666666666667;0.5133333333333333;-73.9340143;40.7572054;True;False
693;Q113;78-23 87TH STREET;1.0;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.6666666666666666;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-74.03742865217392;40.62408104347826;True;True
694;Q114;134-01 CRONSTON AVENUE;1.0;0.0;0.6666666666666666;1.0;0.0;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.85410379999999;40.5779203;True;False
695;Q115;80-51 261 STREET;1.0;0.0;0.0;0.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9530707;40.7168801;True;True
696;Q116;107-25 WREN PLACE;1.0;0.3333333333333333;2.0;0.6666666666666666;1.0;1.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;18.4834041;-33.90625;True;False
697;Q117;85-15 143 STREET;1.0;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.9441579;40.6781784;True;True
698;Q118;190-20 109 ROAD;1.0;0.6666666666666666;1.0;0.0;1.0;0.6666666666666666;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-94.4024932;37.1680758;True;False
699;Q119;74-01 78 AVENUE;1.0;0.6666666666666666;2.0;2.0;1.3333333333333333;1.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-76.6149227;39.2271719;True;False
700;Q120;58-01 136 STREET;1.0;0.3333333333333333;0.3333333333333333;1.6666666666666667;0.6666666666666666;0.0;1166.6666666666667;0.5233333333333333;2.0066666666666664;3.2733333333333334;1.28;0.9333333333333332;-92.9047435;47.4836455;True;False
701;Q121;126-10 109 AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-74.0250927;40.6381092;True;True
702;Q122;21-21 DITMARS BOULEVARD;1.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.93365771428572;40.696507918367345;True;True
703;Q123;145-01 119 AVENUE;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.938726772232;40.625979799999996;True;True
704;Q124;129-15 150 AVENUE;1.0;0.0;0.6666666666666666;1.0;0.6666666666666666;0.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.90504290036313;40.6686411;True;True
705;Q125;46-02 47 AVENUE;1.0;0.0;1.0;2.0;0.6666666666666666;0.0;1666.6666666666667;0.7566666666666667;3.313333333333333;5.953333333333333;1.9366666666666665;1.6633333333333333;-73.97149594081063;40.6731384;True;True
706;Q126;31-51 21 STREET;1.3333333333333333;0.0;0.3333333333333333;1.0;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9995903;40.6647544;True;True
707;Q127;98-01 25 AVENUE;1.0;0.3333333333333333;2.0;2.6666666666666665;1.3333333333333333;0.6666666666666666;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.9867923;40.5976945;True;True
708;Q129;128-02 7 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.972367;40.67705;True;True
709;Q130;200-01 42 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.97587867040295;40.69849525;True;True
710;Q131;170-45 84 AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-94.364909;37.188707;True;False
711;Q132;132-15 218 STREET;1.0;0.0;0.0;0.0;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.94566597324749;40.714745050000005;True;True
712;Q133;248-05 86 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-74.0282979;40.622811;True;True
713;Q134;203-02 109 AVENUE;1.0;0.3333333333333333;0.3333333333333333;1.6666666666666667;0.3333333333333333;0.3333333333333333;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-74.0250927;40.6381092;True;True
714;Q135;207-11 89 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;1166.6666666666667;0.5233333333333333;2.0066666666666664;3.2733333333333334;1.28;0.9333333333333332;-73.757001;40.719786;True;False
715;Q136;201-15 115 AVENUE;1.0;0.0;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.75237;40.697818;True;False
716;Q137;109-15 98 STREET;1.0;1.0;3.3333333333333335;3.6666666666666665;2.0;2.0;2000.0;0.8866666666666667;4.093333333333333;7.543333333333334;2.763333333333333;1.7433333333333334;-73.8396521;40.6780703;True;False
717;Q138;251-11 WELLER AVENUE;1.0;0.0;2.0;1.3333333333333333;1.0;0.6666666666666666;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.9441579;40.6781784;True;True
718;Q139;93-06 63 DRIVE;1.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-76.6065915;39.2163368;True;False
719;Q140;166-01 116 AVENUE;1.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.7810179;40.6873644;True;False
720;Q141;37-11 21 AVENUE;1.0;0.0;1.0;2.6666666666666665;0.3333333333333333;0.6666666666666666;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.9045733;40.7756029;True;False
721;Q142;142-10 LINDEN BOULEVARD;1.3333333333333333;3.3333333333333335;4.0;6.0;3.3333333333333335;4.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.95353716666666;40.65236108333333;True;True
722;Q143;34-74 113 STREET;1.0;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;1916.6666666666667;0.7833333333333333;3.693333333333333;6.726666666666667;2.3666666666666667;1.6500000000000001;-73.97144651452781;40.68856045;True;True
723;Q144;93-02 69 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-86.789005;31.266287;True;False
724;Q145;33-34 80 STREET;1.0;1.0;1.0;3.3333333333333335;0.6666666666666666;1.0;2333.3333333333335;1.75;6.376666666666666;12.33;4.416666666666667;2.9433333333333334;-76.6150033;39.2262925;True;False
725;Q146;98-01 159 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.86967060950235;40.6760067;True;True
726;Q147;218-01 116 AVENUE;1.0;0.3333333333333333;3.0;4.0;1.0;2.3333333333333335;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.91658550299985;40.698054850000005;True;True
727;Q148;89-02 32 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-74.0063459100341;40.680312799999996;True;True
728;Q149;93-11 34 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;1333.3333333333333;0.6366666666666666;2.523333333333333;4.293333333333334;1.6166666666666665;1.1133333333333333;-73.87420399999999;40.7552247;True;False
729;Q150;40-01 43 AVENUE;1.0;0.0;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.9402889;40.5916778;True;True
730;Q151;50-05 31 AVENUE;1.0;0.0;0.0;2.0;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9081959;40.75761019999999;True;False
731;Q152;33-52 62 STREET;1.0;0.6666666666666666;0.6666666666666666;0.0;1.0;0.3333333333333333;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.996895;40.626472;True;True
732;Q153;60-02 60 LANE;1.0;1.0;0.0;0.6666666666666666;1.0;0.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.99218141009263;40.70291915;True;True
733;Q154;75-02 162 STREET;1.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-94.350058;37.1786403;True;False
734;Q155;130-02 115 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8982132821514;40.63485025;True;True
735;Q156;229-02 137 AVENUE;2.0;0.0;2.3333333333333335;1.6666666666666667;1.3333333333333333;1.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9168823;40.6822761;True;True
736;Q157;63-55 102ND STREET;1.0;0.6666666666666666;0.6666666666666666;0.6666666666666666;1.3333333333333333;0.0;1666.6666666666667;0.7566666666666667;2.8433333333333337;5.31;1.7733333333333334;1.3766666666666667;-73.8427668;40.6897933;True;False
737;Q158;46-35 OCEANIA STREET;1.0;0.3333333333333333;1.3333333333333333;1.0;0.6666666666666666;0.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.7723312;40.7562328;True;False
738;Q159;205-01 33 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.7838632;40.7701117;True;False
739;Q160;109-59 INWOOD STREET;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.7996825;40.6884181;True;False
740;Q161;101-33 124 STREET;1.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.82106499999999;40.690426;True;False
741;Q162;201-02 53 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9441579;40.6781784;True;True
742;Q163;159-01 59 AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8089325;40.740866;True;False
743;Q164;138-01 77 AVENUE;1.0;0.0;1.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-74.0255506;40.6295562;True;True
744;Q165;70-35 150 STREET;1.0;0.0;0.3333333333333333;1.6666666666666667;0.3333333333333333;0.0;833.3333333333334;0.37000000000000005;1.3133333333333335;2.016666666666667;0.9;0.5966666666666667;-73.90504290036313;40.6686411;True;True
745;Q166;33-09 35 AVENUE;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;1333.3333333333333;0.6733333333333333;2.58;4.090000000000001;1.6433333333333333;1.2466666666666668;-73.9776703;40.6870231;True;True
746;Q168;158-40 76 ROAD;3.0;0.6666666666666666;3.0;5.333333333333333;1.3333333333333333;1.6666666666666667;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.88522812144743;40.67261275;True;True
747;Q169;18-25 212 STREET;2.0;0.0;0.0;0.6666666666666666;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.77844;40.7823459;True;False
748;Q171;14-14 29 AVENUE;1.0;0.0;0.6666666666666666;1.6666666666666667;0.0;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.92946210000001;40.7710982;True;False
749;Q172;81-14 257 STREET;1.0;0.0;1.3333333333333333;1.3333333333333333;1.0;0.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-93.403624875;45.1170505;True;False
750;Q173;174-10 67 AVENUE;1.0;0.0;1.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.79535709999999;40.7341231;True;False
751;Q174;65-10 DIETERLE CRESCENT;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8614406;40.7205669;True;False
752;Q175;64-35 102 STREET;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;916.6666666666666;0.38999999999999996;1.5599999999999998;2.3033333333333332;0.9933333333333333;0.7199999999999999;-73.9910724;40.6868341;True;True
753;Q176;120-45 235 STREET;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.94069257125902;40.65519715;True;True
754;Q177;56-37 188 STREET;1.0;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-90.1648126;38.6599108;True;False
755;Q178;189-10 RADNOR ROAD;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.77738699999999;40.724015;True;False
756;Q179;196-25 PECK AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.7783377;40.7416616;True;False
757;Q180;320 BEACH 104TH STREET;1.0;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.8250892;40.5842722;True;False
758;Q181;148-15 230 STREET;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.7531049;40.6557551;True;False
759;Q183;2-45 BEACH  79 STREET;1.0;0.3333333333333333;1.6666666666666667;3.0;0.3333333333333333;1.6666666666666667;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8058732;40.5889352;True;False
760;Q184;163-15 21 ROAD;1.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-74.00747519936962;40.606752;True;True
761;Q185;147-26 25 DRIVE;1.0;0.0;1.0;2.0;1.0;0.0;1750.0;0.7399999999999999;3.073333333333333;5.63;1.8166666666666667;1.54;-73.9387679;40.7048015;True;True
762;Q186;252-12 72 AVENUE;2.0;0.0;0.0;0.3333333333333333;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.90811269770307;40.68861595;True;True
763;Q188;218-12 HARTLAND AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.7535742;40.7361188;True;False
764;Q189;144-80 BARCLAY AVENUE;2.0;0.0;1.3333333333333333;2.0;1.0;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.81790869999999;40.7603435;True;False
765;Q190;68-17 AUSTIN STREET;1.0;0.3333333333333333;3.6666666666666665;2.0;2.6666666666666665;0.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.96423657940696;40.71873135;True;True
766;Q191;85-15 258 STREET;2.0;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.7086513;40.7342879;True;False
767;Q192;109-89 204 STREET;2.0;2.0;5.666666666666667;6.333333333333333;3.6666666666666665;3.3333333333333335;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-74.00613335;40.61354285;True;True
768;Q193;152-20 11 AVENUE;1.0;0.0;0.0;0.0;0.0;0.0;666.6666666666666;0.3133333333333333;1.0966666666666667;1.55;0.7566666666666667;0.5133333333333333;-73.97354095027625;40.58793566850829;True;True
769;Q194;154-60 17 AVENUE;1.0;0.3333333333333333;1.6666666666666667;1.0;0.6666666666666666;0.6666666666666666;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.97353346961326;40.5879364640884;True;True
770;Q195;253-50 149 AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.96196068275995;40.580236299999996;True;True
771;Q196;71-25 113 STREET;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;916.6666666666666;0.38999999999999996;1.5599999999999998;2.3033333333333332;0.9933333333333333;0.7199999999999999;-73.8377256;40.722976;True;False
772;Q197;825 HICKSVILLE ROAD;1.0;0.6666666666666666;0.3333333333333333;3.0;0.6666666666666666;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.7440001;40.5998712;True;False
773;Q198;3-65 BEACH 56 STREET;1.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.786652;40.59398700000001;True;False
774;Q199;39-20 48 AVENUE;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;1166.6666666666667;0.5233333333333333;2.0066666666666664;3.2733333333333334;1.28;0.9333333333333332;-73.9159561;40.7485627;True;False
